area_id,num_transactions,population,age_0_17,age_18_64,age_65+
E05009319,256901,18070,3567,13283,1220
E05009320,154498,13920,2903,9893,1124
E05009321,194741,8870,2367,5992,511
E05009322,165130,14217,4001,9576,640
E05009323,126367,17055,2924,13517,614
E05009324,48919,15189,2768,11541,880
E05009325,132420,17185,5319,10709,1157
E05009326,52563,7617,1274,5982,361
E05009327,128822,20353,5493,13705,1155
E05009328,41556,8054,2148,5473,433
E05009329,68123,14406,3615,9896,895
E05009330,48206,12123,1745,9519,859
E05009331,256809,18298,3813,13302,1183
E05009332,56386,15454,3880,10487,1087
E05009333,129425,13667,2377,10542,748
E05009334,51571,11933,2919,7997,1017
E05009335,173116,14716,2836,10908,972
E05009336,118276,15948,2990,12161,797
E05009367,22697,9225,1401,7271,553
E05009368,33443,14357,4536,8992,829
E05009369,51196,14501,3120,10263,1118
E05009370,35956,8149,1071,6673,405
E05009371,64913,7880,1294,5972,614
E05009372,145912,13696,2762,9794,1140
E05009373,79599,14092,2898,10134,1060
E05009374,248439,12668,2994,8688,986
E05009375,111336,14305,2884,10339,1082
E05009376,262295,12828,3150,8840,838
E05009377,51554,14016,2194,11133,689
E05009378,68680,14762,2495,11448,819
E05009379,146627,13497,3624,8637,1236
E05009380,111941,16030,3749,11144,1137
E05009381,95346,13676,2494,10030,1152
E05009382,38988,9627,1881,7143,603
E05009383,54816,19321,7267,10649,1405
E05009384,15660,8192,2874,4595,723
E05009385,41960,12758,2271,9476,1011
E05009386,178099,14372,3178,10095,1099
E05009387,29587,10674,2983,6829,862
E05009388,115271,9833,1731,6703,1399
E05009389,18891,12264,1808,8536,1920
E05009390,79936,9343,2026,5881,1436
E05009391,47547,8031,1374,5221,1436
E05009392,119729,9187,1579,6383,1225
E05009393,21790,9138,1397,6719,1022
E05009394,38485,7258,1734,4577,947
E05009395,142335,10667,1480,7981,1206
E05009396,52890,8616,1718,5853,1045
E05009397,114778,8113,1570,5395,1148
E05009398,47294,5539,1080,3565,894
E05009399,81778,7041,1619,4223,1199
E05009400,54577,5873,874,4190,809
E05009401,32902,9714,1586,7024,1104
E05009402,58561,9799,1853,6768,1178
E05009403,21463,10881,1593,7067,2221
E05009404,43768,7046,1439,4716,891
E05009405,37934,10246,1867,6845,1534
