area_id,num_transactions,population,age_0_17,age_18_64,age_65+
E05000365,20433,11812,2060,8112,1640
E05000366,45975,13253,2178,9729,1346
E05000367,68769,17082,2697,13192,1193
E05000368,85248,15264,2560,11344,1360
E05000369,87456,13099,2338,9458,1303
E05000370,35894,12502,1735,9732,1035
E05000371,75617,16310,3264,11726,1320
E05000372,72413,12950,2528,9136,1286
E05000373,90932,17514,3281,13045,1188
E05000374,66615,12432,2756,8479,1197
E05000375,79816,17284,2934,13050,1300
E05000376,30848,12629,2094,9153,1382
E05000377,56882,14143,2787,10291,1065
E05000378,21370,13107,2295,9531,1281
E05000379,100283,12904,1971,9716,1217
E05000380,118230,12988,2058,9661,1269
E05000381,129949,14046,2633,10173,1240
E05000400,3655,9639,2289,5757,1593
E05000401,3768,9708,1874,6334,1500
E05000402,5235,10726,2528,6716,1482
E05000403,4377,14568,3692,9707,1169
E05000404,3061,9175,2142,5598,1435
E05000405,3893,10493,2465,6487,1541
E05000406,5173,11534,2558,7266,1710
E05000407,5197,10192,2512,6236,1444
E05000408,3500,11834,1916,8748,1170
E05000409,3709,10572,2387,7188,997
E05000410,5935,9749,2168,5777,1804
E05000411,5258,9181,2008,5425,1748
E05000412,3983,12856,1690,10183,983
E05000413,4910,11159,2263,7358,1538
E05000414,3581,10294,2391,6521,1382
E05000415,3220,9929,2651,5838,1440
E05000416,123026,11621,1387,9225,1009
E05000417,150249,16749,2737,12946,1066
E05000418,115567,13085,2208,9834,1043
E05000419,35291,14563,2286,11164,1113
E05000420,177490,17096,3843,12120,1133
E05000421,144007,14447,2113,11373,961
E05000422,78062,14164,3666,9368,1130
E05000423,80372,16089,3262,11592,1235
E05000424,116628,15943,4163,10336,1444
E05000425,72513,17442,3140,13163,1139
E05000426,205824,15760,2264,12327,1169
E05000427,421873,15599,2818,11304,1477
E05000428,186041,16987,3337,12371,1279
E05000429,80971,15138,2904,11074,1160
E05000430,103617,15522,3033,11230,1259
E05000431,80346,15568,3384,10480,1704
E05000432,167020,16221,3255,11594,1372
E05000433,99871,13054,2854,9138,1062
E05000434,85752,14147,3306,9514,1327
E05000435,148881,16199,3656,11430,1113
E05000436,143991,15342,2802,11442,1098
E05000437,106297,15962,4437,9874,1651
E05000438,196232,14721,2930,10192,1599
E05000439,167746,18390,3218,14001,1171
E05000440,168116,15819,3817,10162,1840
E05000441,92772,15629,3432,10752,1445
E05000442,59959,15664,4237,9553,1874
E05000443,398325,18529,4550,12949,1030
E05000444,56386,15978,3837,10599,1542
E05000445,80116,15046,3515,9620,1911
E05000446,151873,14775,2872,10522,1381
E05000447,52513,16098,3428,10913,1757
E05000448,239287,19735,4075,14125,1535
E05000449,129045,16746,3693,12052,1001
E05000450,72905,16383,3699,11113,1571
E05000451,235630,15490,3730,10415,1345
E05000452,66714,16858,3873,11076,1909
E05000453,56372,17583,3657,12645,1281
E05000454,107998,15593,4332,9556,1705
E05000455,52155,10770,2037,7823,910
E05000456,21555,9370,1915,5889,1566
E05000457,44688,10910,1806,8082,1022
E05000458,14990,12235,3267,7612,1356
E05000459,42862,9512,2043,6513,956
E05000460,16021,11809,3081,7628,1100
E05000461,23095,10093,2046,6946,1101
E05000462,24123,9115,1601,6153,1361
E05000463,17849,10982,2578,7549,855
E05000464,43481,10726,2636,6923,1167
E05000465,9325,9136,2002,5556,1578
E05000466,32026,9710,2111,6028,1571
E05000467,26004,11039,2932,6885,1222
E05000468,13257,10088,2414,6386,1288
E05000469,14327,9962,2179,6370,1413
E05000470,11838,10856,2687,6806,1363
E05000471,55168,10180,1994,7288,898
