area_id,num_transactions,population,age_0_17,age_18_64,age_65+
E05011107,121314,11158,2188,7993,977
E05011108,82564,13369,2750,9518,1101
E05011109,196277,18413,4704,12153,1556
E05011110,104506,15767,4089,10546,1132
E05011111,35416,10322,2472,7070,780
E05011112,476147,16365,2997,12218,1150
E05011113,49284,18155,3888,12593,1674
E05011114,90252,5984,945,4600,439
E05011115,74412,13241,2824,9348,1069
E05011116,350061,15262,3065,11023,1174
E05011117,440274,11911,1558,9552,801
E05011217,6929,11177,2553,6754,1870
E05011218,19917,16954,4466,10393,2095
E05011219,10422,16216,3165,9488,3563
E05011220,15601,16456,3378,10017,3061
E05011221,12480,17285,3665,10358,3262
E05011222,8368,15925,3686,9780,2459
E05011223,12985,15709,3325,9398,2986
E05011224,27368,16252,3543,9792,2917
E05011225,8651,11481,3147,6913,1421
E05011226,26036,16703,3624,10458,2621
E05011227,8419,10623,1991,6243,2389
E05011228,6317,10896,2569,6757,1570
E05011229,8207,7859,1563,4522,1774
E05011230,12699,15395,3415,9086,2894
E05011231,12057,12437,3754,7458,1225
E05011232,31410,16756,5166,10258,1332
E05011233,17837,14263,3018,8562,2683
E05011234,22955,15355,3844,9564,1947
E05011235,33168,13204,2958,8220,2026
E05011236,62315,12409,2754,7907,1748
E05011237,24376,15941,4524,9926,1491
E05011238,74058,13836,3284,8794,1758
E05011239,48642,14088,3539,8488,2061
E05011240,26959,11963,3648,7374,941
E05011241,53244,13406,3092,8507,1807
E05011242,28029,13423,3074,8517,1832
E05011243,37181,15214,3708,9115,2391
E05011244,23785,14245,3889,9176,1180
E05011245,28992,13961,3476,8561,1924
E05011246,12345,13136,4072,8218,846
E05011247,36320,15771,5008,9523,1240
E05011248,40275,14813,4034,9058,1721
E05011249,54159,8814,1710,5155,1949
E05011250,22429,12219,3447,7483,1289
E05011251,17782,16306,4497,10262,1547
E05011252,55870,15099,3012,10137,1950
E05011253,37279,13733,3695,8791,1247
E05011254,193456,8907,1980,5526,1401
E05011255,217767,12085,2173,7927,1985
E05011462,12108,11779,2560,7574,1645
E05011463,14404,15455,3455,10269,1731
E05011464,28377,16620,4368,10447,1805
E05011465,17435,20095,5828,12779,1488
E05011466,7436,12446,2800,7496,2150
E05011467,62468,16775,3803,11159,1813
E05011468,9804,13406,3302,9385,719
E05011469,6518,10264,2360,6184,1720
E05011470,5036,11652,3971,6454,1227
E05011471,4351,11118,3088,6571,1459
E05011472,42580,13884,3354,8801,1729
E05011473,50050,9036,1959,5682,1395
E05011474,4020,9232,2005,5266,1961
E05011475,3378,5236,1115,3154,967
E05011476,14280,18855,4030,11603,3222
E05011477,7817,10816,2487,6818,1511
E05011478,5180,16107,3307,9342,3458
E05011479,13692,10450,2967,6419,1064
E05011480,4423,10803,2292,6437,2074
E05011481,3963,9881,1938,6038,1905
E05011482,14184,12940,2768,7675,2497
E05011483,7772,11246,2731,6677,1838
E05011484,15556,15233,3223,10323,1687
E05011485,42057,18010,4752,11588,1670
E05011486,34378,17298,4762,10841,1695
E05011487,12584,15592,4160,9750,1682
E05011488,22803,18271,5099,11378,1794
E05011489,83009,17570,4682,11401,1487
